payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price,total_price
P021,C008669,T038116,I00122,S00173,10,ct,15,150
P039,C004383,T061505,I00073,S0005,7,bottles,20,140
P007,C004250,T035082,I00119,S00442,8,ct,53,424
P006,C005148,T016955,I00107,S00569,11,oz,20,220
P006,C003141,T078059,I00255,S00571,10,pack,20,200
P005,C000344,T029602,I00213,S00146,4,ct,12,48
P030,C001947,T050330,I00240,S00724,7,ct,14,98
P033,C000858,T083365,I00107,S00321,3,oz,20,60
P011,C001406,T022314,I00235,S0028,9,ct,14,126
P025,C005289,T071922,I00257,S00567,10,ct,21,210
P026,C006184,T039540,I00112,S00483,7,ct.,14,98
P037,C000633,T021701,I00216,S00365,11,ct,16.5,181.5
P018,C005986,T067308,I00083,S0058,4,bottles,14,56
P033,C003741,T035791,I00202,S00281,6,ct.,12,72
P030,C001599,T054555,I00092,S00159,2,bottles,10,20
P039,C008619,T033500,I00158,S00638,3,,17,51
P011,C000791,T064482,I00057,S00396,10,bottles,24,240
P014,C008932,T035740,I00227,S00147,9,pk,15,135
P011,C009165,T045190,I00025,S0003,7,cans,11.5,80.5
P022,C008728,T091455,I00071,S00447,6,bottles,17.5,105
P009,C002146,T037096,I00010,S00646,3,cans,6.75,20.25
P009,C003869,T053429,I00234,S00329,1,ct,13,13
P006,C002397,T03473,I00176,S00411,10,ct,19,190
P009,C005754,T098660,I00263,S00123,2,Ct,14,28
P018,C001136,T021851,I00195,S00320,1,ct,12.5,12.5
P022,C000941,T076036,I00007,S0074,8,cans,6.75,54
P013,C002116,T06002,I00111,S00365,5,ct,16,80
P014,C002967,T047814,I00096,S0045,11,bottles,20,220
P011,C001544,T040651,I00181,S00709,11,ct,26,286
P018,C002572,T088994,I00229,S00594,11,ct,13,143
P010,C006562,T093731,I00145,S00684,10,ct,17,170
P019,C006692,T088597,I00249,S00714,4,pack,16,64
P036,C000438,T063079,I00018,S00705,6,cans,6.75,40.5
P007,C001028,T050927,I00193,S00567,5,ct,18,90
P022,C002586,T062564,I00187,S00625,6,ct.,13,78
P019,C000970,T094621,I00149,S00346,8,ct,15,120
P012,C000866,T072941,I00079,S0033,3,bottles,17,51
P007,C003130,T083899,I00083,S00545,8,bottles,14,112
P023,C001969,T051743,I00080,S00452,6,bottles,22,132
P024,C004947,T036129,I00162,S00261,9,Bags,16,144
P013,C003997,T078403,I00172,S00336,1,oz,19,19
P025,C002543,T018674,I00129,S00537,5,pk,18,90
P019,C003402,T011072,I00215,S00126,11,ct.,14,154
P035,C006268,T041014,I00063,S00539,2,cans,40,80
P004,C007850,T087122,I00197,S00607,6,bars,15,90
P026,C004463,T07870,I00101,S00106,6,tubs,15,90
P013,C006785,T057890,I00123,S00286,10,ct,45,450
P013,C008125,T031387,I00208,S00506,10,ct,14,140
P023,C004019,T033765,I00131,S00676,1,ct,14,14
P032,C002568,T08740,I00076,S00678,3,cans,6.75,20.25
P015,C004183,T057573,I00208,S00482,2,ct,14,28
P024,C008121,T086275,I00064,S00643,7,cans,40,280
P030,C007618,T053827,I00200,S00639,3,bars,20,60
P004,C001573,T05011,I00044,S0050,1,cans,8,8
P027,C007149,T039698,I00108,S00543,5,oz,15,75
P005,C005071,T048282,I00051,S00101,5,cans,23,115
P035,C001565,T090588,I00199,S00292,2,ct,15,30
P016,C008819,T013425,I00109,S00354,3,oz,17,51
P036,C004836,T011634,I00164,S0046,2,ct,16,32
P024,C005369,T028477,I00180,S00358,2,ct,19,38
P003,C007924,T089895,I00024,S00255,3,cans,16.25,48.75
P028,C007089,T067617,I00208,S00239,9,ct,14,126
P007,C001124,T09672,I00031,S00217,1,cans,16,16
P034,C000473,T021045,I00184,S00709,5,ct,12,60
P033,C004179,T053891,I00231,S00259,5,pk,16,80
P019,C007448,T096712,I00129,S0049,11,pk,18,198
P011,C003681,T060811,I00223,S00410,2,ct,13.5,27
P028,C007237,T062934,I00231,S00172,8,pk,16,128
P024,C003281,T083674,I00043,S0078,3,bottles,24,72
P027,C000995,T042995,I00074,S00168,3,bottles,20,60
P014,C000919,T01373,I00250,S00448,9,pack,19.5,175.5
P018,C006537,T093815,I00212,S00137,9,ct,12,108
P034,C004483,T067360,I00233,S00442,10,ct,12,120
P025,C001366,T088125,I00220,S0051,11,ct,14,154
P012,C004637,T051228,I00190,S00648,11,ct,16,176
P018,C003842,T083818,I00171,S00389,11,ct,16,176
P008,C001686,T056474,I00125,S0025,8,ct,15,120
P003,C004646,T015741,I00248,S00260,6,rolls,26,156
P014,C007104,T029832,I00070,S00531,2,bottles,17.5,35
P035,C002010,T097505,I00125,S0038,4,ct,15,60
P018,C003816,T035977,I00019,S0087,4,cans,6.75,27
P033,C004234,T067399,I00241,S00717,8,ct,12,96
P004,C007536,T066508,I00211,S00381,7,ct.,15,105
P018,C002184,T080691,I00186,S00581,7,ct,13,91
P013,C004127,T081526,I00188,S0085,3,ct,14,42
P037,C006547,T075853,I00213,S00314,2,ct,12,24
P009,C001571,T097908,I00033,S00127,6,cans,16,96
P009,C008594,T066969,I00216,S00475,6,ct,16.5,99
P039,C003716,T060979,I00075,S00561,9,cans,15.5,139.5
P023,C007318,T043079,I00202,S00718,7,ct.,12,84
P023,C003693,T031164,I00005,S00537,9,cans,6.75,60.75
P015,C006418,T085418,I00218,S00711,8,ct,6,48
P025,C006827,T012967,I00092,S00561,3,bottles,10,30
P019,C007329,T050228,I00217,S0059,6,oz,20.5,123
P014,C002525,T094700,I00237,S00557,9,ct,16,144
P002,C007729,T093636,I00231,S00315,9,pk,16,144
P034,C005538,T051833,I00218,S0084,9,ct,6,54
P007,C002700,T068476,I00255,S00474,5,pack,20,100
P013,C003255,T081533,I00132,S00679,1,ct,14,14
P025,C007591,T07492,I00163,S00218,5,bags,15,75
P025,C004990,T056876,I00194,S00590,8,bars,23,184
P012,C000116,T026210,I00037,S00407,4,cans,16,64
P021,C002029,T016410,I00033,S00507,5,cans,16,80
P033,C006103,T065710,I00114,S0090,8,ct,44,352
P028,C001328,T080141,I00036,S00248,4,cans,16,64
P014,C008654,T054498,I00076,S00259,11,cans,6.75,74.25
P020,C007678,T097383,I00034,S00465,9,cans,16,144
P011,C004373,T026948,I00028,S0022,7,cans,6.75,47.25
P035,C002196,T051064,I00049,S00520,1,cans,8,8
P016,C001025,T069096,I00074,S0063,6,bottles,20,120
P035,C001804,T091879,I00093,S0073,3,bottles,13,39
P023,C007116,T040055,I00183,S00456,5,ct,35,175
P012,C000771,T048907,I00004,S00481,3,cans,6.75,20.25
P028,C001247,T088362,I00102,S00179,3,tubs,16,48
P003,C008588,T097935,I00080,S00588,3,bottles,22,66
P015,C006256,T016138,I00138,S00303,8,ct,32,256
P020,C001338,T051388,I00175,S00528,8,oz,19,152
P036,C001577,T056713,I00068,S00542,3,bottles,20,60
P032,C003645,T084751,I00120,S0043,6,ct,9,54
P009,C005013,T060501,I00001,S0018,3,cans,11.5,34.5
P021,C005306,T059385,I00186,S00688,4,ct,13,52
P007,C005207,T044238,I00131,S00123,4,ct,14,56
P020,C004679,T093752,I00069,S00622,11,bottles,17.5,192.5
P018,C006359,T069638,I00022,S00410,2,cans,16.25,32.5
P026,C002490,T056405,I00093,S00103,8,bottles,13,104
P020,C008132,T030295,I00235,S0032,4,ct,14,56
P033,C001484,T056804,I00206,S00226,1,ct,15,15
P019,C004963,T037038,I00202,S00673,4,ct.,12,48
P025,C006960,T043016,I00205,S00598,7,ct,16,112
P001,C005855,T094237,I00157,S0062,2,bags,17,34
P023,C006173,T063245,I00109,S0005,9,oz,17,153
P037,C008851,T043388,I00132,S00194,8,ct,14,112
P006,C002766,T069484,I00174,S00541,6,oz,18,108
P017,C007901,T026226,I00147,S0084,1,ct,15,15
P028,C008033,T05279,I00241,S00223,11,ct,12,132
P005,C006300,T022612,I00239,S0011,9,pk,14,126
P011,C000255,T051326,I00088,S00262,8,bottles,17,136
P008,C000889,T089705,I00242,S00418,2,pk,12,24
P001,C003738,T061809,I00146,S0087,6,ct,21,126
P028,C006480,T017737,I00012,S00635,2,cans,16.25,32.5
P039,C008959,T034670,I00090,S00143,8,bottles,9,72
P038,C003423,T062050,I00054,S00137,2,cans,40,80
P025,C006218,T030875,I00012,S00393,1,cans,16.25,16.25
P012,C004932,T038626,I00187,S0024,11,ct.,13,143
P004,C002302,T018267,I00200,S00467,3,bars,20,60
P035,C002629,T042425,I00067,S00306,9,bottles,8,72
P017,C002751,T039572,I00247,S00632,7,oz,15,105
P010,C006099,T032569,I00222,S00335,2,ct,12,24
P034,C005358,T048058,I00224,S00676,4,oz,11,44
P004,C008990,T036627,I00188,S00133,10,ct,14,140
P020,C001880,T020335,I00134,S0029,11,ct,16,176
P027,C002736,T073792,I00093,S00228,1,bottles,13,13
P016,C006864,T036420,I00235,S00655,4,ct,14,56
P011,C002283,T042803,I00080,S00552,11,bottles,22,242
P030,C000544,T060889,I00032,S00433,1,cans,16,16
P016,C008544,T014588,I00187,S00291,3,ct.,13,39
P002,C006553,T032328,I00203,S00214,6,ct,18,108
P011,C009085,T082951,I00031,S00389,3,cans,16,48
P005,C006433,T050896,I00038,S0033,8,bottles,23,184
P031,C002687,T081690,I00128,S00375,11,pk,16,176
P022,C006510,T051096,I00205,S00530,6,ct,16,96
P017,C005688,T052447,I00140,S00699,1,ct,29,29
P020,C008576,T01226,I00212,S00283,1,ct,12,12
P021,C005465,T079216,I00250,S00457,7,pack,19.5,136.5
P006,C006177,T08452,I00105,S00657,3,ct,16.5,49.5
P013,C000201,T067405,I00133,S00410,6,ct,15,90
P004,C002408,T087309,I00158,S0056,3,,17,51
P034,C002274,T091277,I00151,S00412,6,bags,17,102
P026,C007491,T023197,I00212,S00706,9,ct,12,108
P022,C008782,T062922,I00019,S0066,3,cans,6.75,20.25
P012,C002081,T02632,I00188,S00647,8,ct,14,112
P015,C008299,T094640,I00065,S00293,7,bottles,20,140
P027,C004630,T027592,I00212,S00503,9,ct,12,108
P019,C000955,T028108,I00132,S00640,4,ct,14,56
P013,C001901,T086484,I00056,S00439,3,bottles,24,72
P033,C006049,T035408,I00014,S00230,8,cans,6.75,54
P016,C004512,T049235,I00016,S00364,10,cans,16.25,162.5
P028,C004195,T049976,I00181,S00200,9,ct,26,234
P022,C002669,T01438,I00120,S00447,2,ct,9,18
P007,C006305,T089138,I00175,S00590,10,oz,19,190
P008,C001032,T048537,I00250,S0055,4,pack,19.5,78
P028,C008684,T09231,I00030,S00658,3,cans,16,48
P030,C005756,T065086,I00261,S00368,6,ct,33,198
P021,C000984,T059459,I00200,S00206,8,bars,20,160
P027,C006565,T094633,I00215,S00237,6,ct.,14,84
P013,C007523,T016480,I00167,S0065,5,ct,14,70
P006,C005561,T091011,I00116,S00433,3,ct,48,144
P017,C005657,T026559,I00221,S00392,2,ct,14,28
P035,C004552,T088427,I00226,S00229,8,lb,15,120
P029,C001879,T064348,I00150,S00613,4,bags,16,64
P009,C000861,T094984,I00171,S00208,5,ct,16,80
P004,C000789,T089114,I00142,S00216,5,ct,12.5,62.5
P014,C000395,T093825,I00255,S00707,9,pack,20,180
P039,C001491,T063517,I00079,S0082,11,bottles,17,187
P022,C008482,T047925,I00037,S00660,5,cans,16,80
P036,C008269,T011369,I00216,S00348,10,ct,16.5,165
P004,C001933,T039141,I00144,S00725,11,ct,20,220
P014,C000309,T088855,I00171,S00645,1,ct,16,16
P009,C005352,T066153,I00077,S00563,2,cans,6.75,13.5
P038,C004817,T030990,I00040,S00532,11,bottles,22,242
P016,C001680,T033655,I00057,S00288,4,bottles,24,96
P002,C003495,T034974,I00201,S00126,7,bars,23,161
P020,C003016,T096706,I00140,S00646,6,ct,29,174
P022,C005904,T053181,I00100,S00610,9,oz.,10,90
P029,C008595,T06313,I00210,S00170,9,ct,15,135
P001,C002201,T032064,I00241,S00648,8,ct,12,96
P005,C003975,T087800,I00195,S00426,10,ct,12.5,125
P003,C005553,T085976,I00253,S00353,2,bags,21,42
P025,C004023,T055963,I00145,S0052,5,ct,17,85
P023,C005322,T080362,I00153,S00190,3,bags,15,45
P010,C003697,T065022,I00085,S00457,2,bottles,18,36
P014,C006283,T09422,I00258,S00187,4,pk,21,84
P018,C000695,T042049,I00006,S00628,9,cans,16.25,146.25
P005,C005160,T054497,I00176,S00339,5,ct,19,95
P015,C003214,T03357,I00099,S0054,10,oz,6,60
P038,C004164,T059029,I00148,S0094,9,ct,15,135
P001,C003099,T069901,I00152,S00112,10,bags,15,150
P002,C005831,T067873,I00193,S00241,1,ct,18,18
P027,C008816,T024159,I00227,S00132,10,pk,15,150
P026,C008532,T075140,I00043,S00568,5,bottles,24,120
P009,C001997,T070877,I00245,S0086,10,rolls,26,260
P021,C007981,T034327,I00063,S00445,11,cans,40,440
P004,C003102,T097102,I00212,S00686,5,ct,12,60
P038,C006270,T096136,I00074,S0042,7,bottles,20,140
P011,C001597,T012218,I00099,S00421,7,oz,6,42
P004,C008353,T02157,I00178,S00216,7,ct,26,182
P027,C000625,T069295,I00072,S00450,11,bottles,20,220
P039,C008637,T067657,I00193,S00567,4,ct,18,72
P002,C001946,T060558,I00170,S00240,11,ct.,15,165
P022,C001883,T012267,I00184,S00245,6,ct,12,72
P029,C004773,T014211,I00129,S00382,10,pk,18,180
P009,C005880,T053846,I00150,S0093,10,bags,16,160
P035,C006792,T068750,I00166,S00268,5,bags,17,85
P006,C002047,T042514,I00226,S0045,8,lb,15,120
P019,C008340,T083671,I00157,S00601,5,bags,17,85
P019,C008132,T097024,I00198,S00515,2,ct,12,24
P036,C003919,T054103,I00083,S00233,6,bottles,14,84
P029,C002590,T047319,I00021,S00370,11,cans,6.75,74.25
P019,C005089,T056882,I00072,S00549,1,bottles,20,20
P036,C005319,T028815,I00005,S00572,3,cans,6.75,20.25
P031,C000903,T041578,I00244,S00564,8,oz,18,144
P019,C004636,T037950,I00019,S00624,8,cans,6.75,54
P022,C008640,T087455,I00232,S00555,9,ct,12,108
P024,C004332,T02696,I00162,S00468,1,Bags,16,16
P005,C004869,T029639,I00120,S00348,5,ct,9,45
P039,C002077,T013858,I00093,S00610,1,bottles,13,13
P004,C004973,T014981,I00141,S00331,7,ct,18,126
P022,C000554,T019373,I00053,S00149,4,cans,40,160
P035,C005961,T075182,I00139,S00687,3,ct,24,72
P032,C003981,T096411,I00168,S0060,11,ct,18,198
P013,C001018,T082744,I00063,S00569,8,cans,40,320
P020,C004417,T071007,I00091,S00705,5,bottles,7.5,37.5
P003,C003869,T032862,I00176,S00475,10,ct,19,190
P018,C000872,T01235,I00026,S00345,5,cans,6.75,33.75
P033,C001926,T037619,I00085,S00638,3,bottles,18,54
P001,C002131,T030807,I00044,S00220,9,cans,8,72
P025,C000897,T035476,I00118,S0077,9,ct,42,378
P024,C002731,T056481,I00106,S00378,2,oz,17,34
P034,C006867,T017951,I00218,S00335,2,ct,6,12
P007,C001197,T067936,I00139,S00159,6,ct,24,144
P032,C008832,T081728,I00169,S00251,2,ct,17,34
P038,C001579,T048179,I00042,S00590,3,bottles,28,84
P010,C005451,T039477,I00222,S00485,5,ct,12,60
P011,C002485,T034305,I00125,S00416,1,ct,15,15
P030,C003522,T097025,I00171,S0076,9,ct,16,144
P002,C007610,T085863,I00135,S0080,7,ct.,14,98
P032,C005072,T083888,I00196,S00522,7,ct,16,112
P001,C001962,T033016,I00050,S00651,8,cans,8,64
P035,C002164,T080924,I00123,S0013,4,ct,45,180
P036,C002472,T095525,I00035,S00122,10,cans,16,160
P028,C008970,T023812,I00089,S00723,9,bottles,9,81
P027,C001076,T030122,I00117,S00185,9,ct,46,414
P030,C001282,T043255,I00163,S00582,9,bags,15,135
P005,C000980,T029598,I00131,S00289,3,ct,14,42
P005,C004845,T038999,I00221,S0084,8,ct,14,112
P006,C004353,T073190,I00020,S00659,5,cans,6.75,33.75
P003,C003161,T012847,I00206,S00492,11,ct,15,165
P024,C008261,T072474,I00136,S00547,9,ct,19.5,175.5
P037,C000569,T090720,I00100,S00135,9,oz.,10,90
P024,C006413,T018030,I00189,S0023,7,ct.,13,91
P039,C002955,T040014,I00173,S00285,1,ct,19,19
P013,C001020,T011968,I00039,S00203,9,bottles,26,234
P004,C000188,T010431,I00066,S00126,3,bottles,20,60
P019,C007343,T039547,I00043,S0041,7,bottles,24,168
P034,C001686,T085272,I00193,S00515,8,ct,18,144
P030,C003586,T094845,I00079,S00648,2,bottles,17,34
P008,C000478,T033451,I00050,S0040,9,cans,8,72
P012,C005517,T017174,I00005,S00583,2,cans,6.75,13.5
P024,C007388,T066422,I00014,S00296,11,cans,6.75,74.25
P023,C004226,T043215,I00070,S00655,11,bottles,17.5,192.5
P004,C001305,T013838,I00255,S00336,1,pack,20,20
P025,C003334,T082572,I00082,S00693,8,ct,15,120
P012,C003309,T07686,I00064,S00521,7,cans,40,280
P012,C005764,T032545,I00161,S00327,11,Bags,17,187
P023,C008517,T089628,I00141,S00388,2,ct,18,36
P018,C000262,T077165,I00020,S00550,6,cans,6.75,40.5
P011,C005922,T065858,I00250,S00421,7,pack,19.5,136.5
P019,C007633,T030390,I00208,S0033,4,ct,14,56
P031,C000334,T059719,I00218,S00573,2,ct,6,12
P007,C004517,T00830,I00257,S00684,10,ct,21,210
P028,C005632,T020365,I00074,S00336,10,bottles,20,200
P006,C007028,T068230,I00113,S00473,3,ct,42,126
P037,C007563,T073612,I00102,S00302,8,tubs,16,128
P033,C000622,T040008,I00148,S00211,9,ct,15,135
P025,C003891,T090954,I00018,S00173,4,cans,6.75,27
P025,C007752,T015573,I00122,S0084,7,ct,15,105
P012,C006576,T027308,I00189,S00713,1,ct.,13,13
P019,C005702,T089952,I00187,S00588,4,ct.,13,52
P016,C002768,T056299,I00234,S00138,2,ct,13,26
P034,C005450,T099353,I00165,S00481,8,bags,16,128
P035,C006659,T074860,I00229,S00139,9,ct,13,117
P036,C006350,T045215,I00235,S00191,9,ct,14,126
P009,C006894,T047420,I00236,S00425,6,tins,12,72
P026,C000871,T051875,I00037,S00310,1,cans,16,16
P020,C005189,T078238,I00202,S00629,9,ct.,12,108
P033,C001634,T084762,I00259,S00684,3,pack,26,78
P030,C006341,T024695,I00030,S00717,10,cans,16,160
P009,C004730,T085400,I00182,S00367,3,oz,15,45
P027,C009078,T078292,I00073,S00314,7,bottles,20,140
P023,C007437,T012018,I00226,S00508,1,lb,15,15
P037,C000924,T090239,I00084,S00470,7,bottles,18,126
P039,C003644,T02407,I00090,S00426,2,bottles,9,18
P021,C000419,T05987,I00054,S00678,10,cans,40,400
P017,C006513,T041784,I00180,S00556,6,ct,19,114
P013,C006016,T040642,I00026,S00198,9,cans,6.75,60.75
P023,C001648,T049222,I00037,S00185,3,cans,16,48
P039,C008020,T074488,I00203,S0013,3,ct,18,54
P030,C000905,T079032,I00163,S00419,6,bags,15,90
P027,C002986,T08342,I00219,S0001,8,ct,22,176
P009,C002235,T00982,I00030,S00174,8,cans,16,128
P015,C002490,T055594,I00187,S00456,3,ct.,13,39
P004,C002753,T090717,I00202,S00230,11,ct.,12,132
P028,C000271,T012964,I00176,S00127,10,ct,19,190
P013,C001710,T02997,I00245,S00312,11,rolls,26,286
P002,C002133,T034120,I00054,S0039,1,cans,40,40
P023,C003318,T035418,I00082,S00344,1,ct,15,15
P023,C000340,T011354,I00124,S00419,8,ct,15,120
P011,C000402,T027821,I00021,S00148,2,cans,6.75,13.5
P017,C005174,T027946,I00147,S00605,7,ct,15,105
P026,C000105,T047020,I00075,S0076,6,cans,15.5,93
P009,C002723,T041143,I00059,S0044,1,bottles,22,22
P024,C001751,T09941,I00030,S00345,11,cans,16,176
P032,C000634,T067272,I00263,S00432,8,Ct,14,112
P002,C002528,T013372,I00227,S00572,4,pk,15,60
P035,C003171,T065162,I00036,S00627,5,cans,16,80
P039,C001412,T025496,I00206,S00393,6,ct,15,90
P031,C005409,T07154,I00256,S00356,10,pack,20,200
P021,C001363,T087462,I00146,S00372,1,ct,21,21
P027,C008781,T064879,I00011,S0015,3,cans,6.75,20.25
P039,C008227,T041727,I00039,S00598,6,bottles,26,156
P035,C004579,T022970,I00142,S00700,8,ct,12.5,100
P018,C005274,T077715,I00071,S00212,5,bottles,17.5,87.5
P034,C001741,T058843,I00154,S00457,5,Bags,15,75
P032,C002588,T06396,I00183,S00563,7,ct,35,245
P007,C006483,T054953,I00237,S00484,3,ct,16,48
P011,C006941,T089665,I00249,S0042,6,pack,16,96
P015,C001836,T029140,I00196,S00477,3,ct,16,48
P028,C000469,T084092,I00003,S00674,2,cans,6.75,13.5
P026,C001250,T059913,I00011,S00654,8,cans,6.75,54
P025,C007660,T05639,I00073,S00336,11,bottles,20,220
P009,C008950,T024591,I00070,S0095,11,bottles,17.5,192.5
P014,C001339,T037160,I00030,S00491,7,cans,16,112
P033,C007977,T070340,I00017,S00293,1,cans,6.75,6.75
P021,C005491,T071996,I00012,S00202,8,cans,16.25,130
P008,C003175,T063610,I00102,S00331,5,tubs,16,80
P031,C009107,T09269,I00256,S00614,9,pack,20,180
P039,C004366,T014269,I00218,S00440,10,ct,6,60
P039,C000640,T073412,I00178,S00471,10,ct,26,260
P004,C003000,T038375,I00135,S00680,4,ct.,14,56
P027,C005251,T048211,I00128,S00376,7,pk,16,112
P031,C003387,T068079,I00183,S00712,10,ct,35,350
P038,C006857,T05097,I00019,S0052,3,cans,6.75,20.25
P038,C000292,T016942,I00047,S00249,7,cans,8,56
P035,C005585,T062564,I00168,S00699,5,ct,18,90
P026,C000745,T034813,I00241,S0061,6,ct,12,72
P026,C007794,T045711,I00077,S00284,1,cans,6.75,6.75
P002,C004026,T099638,I00256,S00667,10,pack,20,200
P005,C008960,T056281,I00193,S00679,11,ct,18,198
P035,C007072,T088521,I00046,S00455,10,cans,8,80
P031,C006060,T082070,I00084,S00179,2,bottles,18,36
P018,C006199,T07676,I00025,S00518,4,cans,11.5,46
P025,C008297,T084003,I00071,S00131,4,bottles,17.5,70
P026,C004607,T083911,I00060,S0041,3,bottles,22,66
P030,C000108,T061390,I00166,S00349,10,bags,17,170
P011,C001704,T093561,I00089,S00591,1,bottles,9,9
P018,C000329,T066322,I00117,S00370,9,ct,46,414
P013,C000269,T050665,I00005,S00343,6,cans,6.75,40.5
P019,C008115,T031532,I00110,S00265,4,oz,22.5,90
P023,C009055,T079076,I00018,S00359,6,cans,6.75,40.5
P010,C007041,T053091,I00209,S00267,9,ct,13,117
P024,C001958,T062931,I00139,S0099,4,ct,24,96
P033,C002998,T064133,I00224,S00250,2,oz,11,22
P033,C004909,T071672,I00098,S00599,1,oz,10,10
P004,C008008,T042745,I00005,S00485,2,cans,6.75,13.5
P014,C004605,T012658,I00186,S00182,7,ct,13,91
P020,C006950,T045165,I00090,S00259,2,bottles,9,18
P023,C001207,T038029,I00192,S00169,8,ct,24,192
P011,C003717,T01400,I00133,S00498,6,ct,15,90
P020,C002336,T060328,I00147,S0016,2,ct,15,30
P036,C006555,T062166,I00080,S00331,1,bottles,22,22
P018,C004979,T015280,I00067,S00620,4,bottles,8,32
P001,C001135,T046626,I00141,S00111,2,ct,18,36
P009,C000924,T017558,I00262,S00186,11,ct,14,154
P028,C002631,T099720,I00208,S00564,10,ct,14,140
P026,C005042,T053388,I00110,S00322,8,oz,22.5,180
P004,C002287,T093780,I00202,S00238,1,ct.,12,12
P011,C002780,T029487,I00244,S00603,4,oz,18,72
P038,C001240,T083866,I00121,S00351,4,ct,17,68
P031,C007415,T086065,I00077,S00603,7,cans,6.75,47.25
P025,C003469,T043299,I00150,S00197,1,bags,16,16
P014,C000023,T081733,I00082,S00363,5,ct,15,75
P031,C007045,T036245,I00041,S00567,6,bottles,23,138
P005,C007703,T067985,I00188,S00326,9,ct,14,126
P019,C000725,T054053,I00037,S00334,6,cans,16,96
P014,C008109,T015878,I00213,S00336,10,ct,12,120
P018,C008029,T095779,I00035,S00432,3,cans,16,48
P013,C003756,T051139,I00124,S00472,6,ct,15,90
P004,C007963,T062444,I00193,S00270,5,ct,18,90
P012,C003347,T045895,I00242,S00396,4,pk,12,48
P004,C006082,T014044,I00257,S00443,7,ct,21,147
P024,C004491,T022546,I00254,S00686,9,oz,13,117
P031,C008485,T010801,I00188,S00173,9,ct,14,126
P029,C002161,T051383,I00194,S00459,10,bars,23,230
P036,C008482,T05945,I00182,S00377,3,oz,15,45
P020,C009048,T039508,I00136,S00230,7,ct,19.5,136.5
P027,C005615,T012240,I00129,S00666,4,pk,18,72
P032,C002646,T011003,I00126,S00118,5,ct,25,125
P033,C007024,T054537,I00139,S00428,6,ct,24,144
